node:node_projection_delegation	node:node_projection_delegation	omninode_internal	node:node_projection_delegation:0014_create_live_event_projection_view.sql	hotfix-applied-by-codex	OMN-15717
node:node_projection_delegation	node:node_projection_delegation	omninode_internal	node:node_projection_delegation:0015_create_generation_dashboard_views.sql	hotfix-applied-by-codex	OMN-15717
